Timestamp,Machine_ID,Operator_ID,Shift_ID,Machine_Type,GPS_Zone,Engine_Hours,Fuel_Used,Load_Cycles,Idling_Time,Hydraulic_Pressure,Hours_Since_Service,Seatbelt_Status,Proximity_Alert,Safety_Alert_Triggered
2026-09-09T09:00:00Z,M03,OP03,SH-20260909-A,Excavator,Zone_B,11626.6,37.5,52,19,302.0,345.6,true,true,true
2026-09-09T09:00:00Z,M04,OP04,SH-20260909-A,Dozer,Zone_C,5803.3,44.5,20,16,328.4,275.8,true,false,false
2026-09-09T09:00:00Z,M05,OP05,SH-20260909-A,Articulated Truck,Zone_D,9563.8,50.5,8,2,295.6,506.1,true,false,false
2026-09-09T09:00:00Z,M06,OP06,SH-20260909-A,Motor Grader,Zone_E,3622.2,22.2,9,24,325.9,215.7,true,true,true
2026-09-09T11:00:00Z,M01,OP01,SH-20260909-A,Excavator,Zone_A,4670.0,37.8,55,13,325.7,247.5,true,false,false
2026-09-09T11:00:00Z,M02,OP02,SH-20260909-A,Wheel Loader,Zone_F,7993.2,27.9,40,19,322.0,186.7,true,true,true
2026-09-09T11:00:00Z,M03,OP03,SH-20260909-A,Excavator,Zone_B,11628.5,35.6,49,9,303.3,347.5,true,false,false
2026-09-09T11:00:00Z,M04,OP04,SH-20260909-A,Dozer,Zone_D,5805.2,34.0,17,53,328.0,277.7,true,true,true
2026-09-09T11:00:00Z,M05,OP05,SH-20260909-A,Articulated Truck,Zone_D,9565.8,50.3,5,4,300.4,508.1,true,true,true
2026-09-09T11:00:00Z,M06,OP06,SH-20260909-A,Motor Grader,Zone_F,3624.1,24.5,9,11,328.9,217.6,true,true,true
2026-09-09T13:00:00Z,M01,OP01,SH-20260909-A,Excavator,Zone_C,4671.9,36.7,62,10,331.7,249.4,true,true,true
2026-09-09T13:00:00Z,M02,OP02,SH-20260909-A,Wheel Loader,Zone_E,7995.1,20.5,20,58,324.0,188.6,true,false,false
2026-09-09T13:00:00Z,M03,OP03,SH-20260909-A,Excavator,Zone_B,11630.4,26.7,28,64,301.6,349.4,true,false,false
2026-09-09T13:00:00Z,M04,OP04,SH-20260909-A,Dozer,Zone_C,5807.1,49.5,23,20,329.1,279.6,true,true,true
2026-09-09T13:00:00Z,M05,OP05,SH-20260909-A,Articulated Truck,Zone_D,9567.7,32.5,3,56,294.9,510.0,true,false,false
2026-09-09T13:00:00Z,M06,OP06,SH-20260909-A,Motor Grader,Zone_F,3625.9,13.1,4,80,322.6,219.4,true,false,false
2026-09-09T15:00:00Z,M01,OP07,SH-20260909-B,Excavator,Zone_A,4673.9,37.9,61,4,323.3,251.4,true,false,false
2026-09-09T15:00:00Z,M02,OP08,SH-20260909-B,Wheel Loader,Zone_E,7997.1,34.2,39,7,324.2,190.6,true,false,false
2026-09-09T15:00:00Z,M03,OP09,SH-20260909-B,Excavator,Zone_B,11632.4,37.4,50,5,297.6,351.4,true,false,false
2026-09-09T15:00:00Z,M04,OP10,SH-20260909-B,Dozer,Zone_C,5808.9,46.3,19,6,331.3,281.4,true,false,false
2026-09-09T15:00:00Z,M05,OP11,SH-20260909-B,Articulated Truck,Zone_D,9569.6,51.9,7,4,295.9,511.9,true,false,false
2026-09-09T15:00:00Z,M06,OP12,SH-20260909-B,Motor Grader,Zone_F,3627.9,26.6,10,8,328.3,221.4,true,false,false
2026-09-09T17:00:00Z,M01,OP07,SH-20260909-B,Excavator,Zone_A,4675.8,32.9,46,19,322.7,253.3,true,false,false
2026-09-09T17:00:00Z,M02,OP08,SH-20260909-B,Wheel Loader,Zone_E,7998.9,28.6,40,13,326.8,192.4,true,false,false
2026-09-09T17:00:00Z,M03,OP09,SH-20260909-B,Excavator,Zone_B,11634.4,40.8,63,12,305.4,353.4,true,false,false
2026-09-09T17:00:00Z,M04,OP10,SH-20260909-B,Dozer,Zone_D,5810.7,35.8,12,42,328.1,283.2,true,true,true
2026-09-09T17:00:00Z,M05,OP11,SH-20260909-B,Articulated Truck,Zone_D,9571.5,42.3,5,24,301.9,513.8,true,true,true
2026-09-09T17:00:00Z,M06,OP12,SH-20260909-B,Motor Grader,Zone_F,3629.8,27.7,9,2,328.4,223.3,true,false,false
2026-09-09T19:00:00Z,M01,OP07,SH-20260909-B,Excavator,Zone_A,4677.7,30.7,34,38,326.1,255.2,true,false,false
2026-09-09T19:00:00Z,M02,OP08,SH-20260909-B,Wheel Loader,Zone_E,8000.8,30.6,40,4,320.0,194.3,true,true,true
2026-09-09T19:00:00Z,M03,OP09,SH-20260909-B,Excavator,Zone_H,11636.2,39.2,74,3,304.3,355.2,true,false,false
2026-09-09T19:00:00Z,M04,OP10,SH-20260909-B,Dozer,Zone_D,5812.6,44.6,25,22,330.1,285.1,true,true,true
2026-09-09T19:00:00Z,M05,OP11,SH-20260909-B,Articulated Truck,Zone_D,9573.3,40.8,5,12,296.2,515.6,true,true,true
2026-09-09T19:00:00Z,M06,OP12,SH-20260909-B,Motor Grader,Zone_E,3631.6,24.8,9,3,329.4,225.1,true,true,true
2026-09-09T21:00:00Z,M01,OP07,SH-20260909-B,Excavator,Zone_B,4679.6,27.4,26,56,326.4,257.1,true,true,true
2026-09-09T21:00:00Z,M02,OP08,SH-20260909-B,Wheel Loader,Zone_E,8002.8,21.5,18,68,322.8,196.3,true,false,false
2026-09-09T21:00:00Z,M03,OP09,SH-20260909-B,Excavator,Zone_B,11638.1,26.6,28,66,303.2,357.1,true,true,true
2026-09-09T21:00:00Z,M04,OP10,SH-20260909-B,Dozer,Zone_C,5814.5,37.5,12,43,329.0,287.0,true,false,false
2026-09-09T21:00:00Z,M05,OP11,SH-20260909-B,Articulated Truck,Zone_G,9575.2,47.5,5,5,298.7,517.5,true,false,false
2026-09-09T21:00:00Z,M06,OP12,SH-20260909-B,Motor Grader,Zone_F,3633.4,15.8,5,55,325.1,226.9,true,false,false
2026-09-10T07:00:00Z,M01,OP01,SH-20260910-A,Excavator,Zone_A,4681.5,37.8,55,15,328.5,259.0,true,true,true
2026-09-10T07:00:00Z,M02,OP02,SH-20260910-A,Wheel Loader,Zone_A,8004.8,24.4,38,32,325.4,198.3,true,true,true
2026-09-10T07:00:00Z,M03,OP03,SH-20260910-A,Excavator,Zone_B,11640.1,41.1,65,6,298.8,359.1,true,true,true
2026-09-10T07:00:00Z,M04,OP04,SH-20260910-A,Dozer,Zone_C,5816.4,46.2,21,17,330.3,288.9,true,false,false
2026-09-10T07:00:00Z,M05,OP05,SH-20260910-A,Articulated Truck,Zone_D,9577.0,32.0,4,20,327.0,1.8,true,false,false
2026-09-10T07:00:00Z,M06,OP06,SH-20260910-A,Motor Grader,Zone_B,3635.4,25.8,9,13,337.9,228.9,true,true,true
2026-09-10T09:00:00Z,M01,OP01,SH-20260910-A,Excavator,Zone_A,4683.4,39.9,53,2,331.1,260.9,true,false,false
2026-09-10T09:00:00Z,M02,OP02,SH-20260910-A,Wheel Loader,Zone_D,8006.6,25.1,40,21,319.0,200.1,true,false,false
2026-09-10T09:00:00Z,M03,OP03,SH-20260910-A,Excavator,Zone_E,11641.9,40.6,62,4,302.6,360.9,true,false,false
2026-09-10T09:00:00Z,M04,OP04,SH-20260910-A,Dozer,Zone_H,5818.2,40.1,21,7,330.2,290.7,false,true,true
2026-09-10T09:00:00Z,M05,OP05,SH-20260910-A,Articulated Truck,Zone_H,9578.9,35.4,5,10,327.0,3.7,true,true,true
2026-09-10T09:00:00Z,M06,OP06,SH-20260910-A,Motor Grader,Zone_F,3637.4,21.9,6,24,328.4,230.9,true,false,false
2026-09-10T11:00:00Z,M01,OP01,SH-20260910-A,Excavator,Zone_E,4685.3,35.7,54,25,326.8,262.8,true,true,true
2026-09-10T11:00:00Z,M02,OP02,SH-20260910-A,Wheel Loader,Zone_E,8008.4,29.5,50,9,326.6,201.9,true,true,true
2026-09-10T11:00:00Z,M03,OP03,SH-20260910-A,Excavator,Zone_B,11643.8,36.0,57,28,302.2,362.8,true,false,false
2026-09-10T11:00:00Z,M04,OP04,SH-20260910-A,Dozer,Zone_H,5820.2,45.8,20,23,329.8,292.7,true,false,false
2026-09-10T11:00:00Z,M05,OP05,SH-20260910-A,Articulated Truck,Zone_D,9580.8,33.4,5,25,323.5,5.6,true,false,false
2026-09-10T11:00:00Z,M06,OP06,SH-20260910-A,Motor Grader,Zone_F,3639.4,25.3,11,7,322.0,232.9,true,false,false
2026-09-10T13:00:00Z,M01,OP01,SH-20260910-A,Excavator,Zone_A,4687.2,25.3,22,72,325.3,264.7,true,false,false
2026-09-10T13:00:00Z,M02,OP02,SH-20260910-A,Wheel Loader,Zone_E,8010.4,27.7,39,36,319.7,203.9,true,false,false
2026-09-10T13:00:00Z,M03,OP03,SH-20260910-A,Excavator,Zone_B,11645.7,28.4,43,41,305.0,364.7,true,false,false
2026-09-10T13:00:00Z,M04,OP04,SH-20260910-A,Dozer,Zone_C,5822.1,34.3,11,53,330.3,294.6,true,false,false
2026-09-10T13:00:00Z,M05,OP05,SH-20260910-A,Articulated Truck,Zone_D,9582.8,38.1,6,6,325.1,7.6,true,false,false
2026-09-10T13:00:00Z,M06,OP06,SH-20260910-A,Motor Grader,Zone_F,3641.2,11.6,3,86,328.5,234.7,true,false,false
2026-09-10T15:00:00Z,M01,OP07,SH-20260910-B,Excavator,Zone_A,4689.2,38.5,49,10,328.5,266.7,true,true,true
2026-09-10T15:00:00Z,M02,OP08,SH-20260910-B,Wheel Loader,Zone_A,8012.4,33.4,43,11,321.5,205.9,true,true,true
2026-09-10T15:00:00Z,M03,OP09,SH-20260910-B,Excavator,Zone_C,11647.5,35.5,47,20,298.1,366.5,true,false,false
2026-09-10T15:00:00Z,M04,OP10,SH-20260910-B,Dozer,Zone_E,5824.0,47.6,21,9,327.4,296.5,true,false,false
2026-09-10T15:00:00Z,M05,OP11,SH-20260910-B,Articulated Truck,Zone_D,9584.7,34.6,6,11,322.4,9.5,true,false,false
2026-09-10T15:00:00Z,M06,OP12,SH-20260910-B,Motor Grader,Zone_F,3643.2,22.7,10,13,325.7,236.7,true,false,false
2026-09-10T17:00:00Z,M01,OP07,SH-20260910-B,Excavator,Zone_D,4691.2,45.0,65,2,323.2,268.7,true,true,true
2026-09-10T17:00:00Z,M02,OP08,SH-20260910-B,Wheel Loader,Zone_E,8014.4,26.6,35,34,324.2,207.9,true,false,false
2026-09-10T17:00:00Z,M03,OP09,SH-20260910-B,Excavator,Zone_D,11649.3,31.7,4,107,304.4,368.3,true,true,true
2026-09-10T17:00:00Z,M04,OP10,SH-20260910-B,Dozer,Zone_C,5825.9,50.3,23,10,327.0,298.4,true,false,false
2026-09-10T17:00:00Z,M05,OP11,SH-20260910-B,Articulated Truck,Zone_D,9586.5,37.2,5,2,325.0,11.3,true,true,true
2026-09-10T17:00:00Z,M06,OP12,SH-20260910-B,Motor Grader,Zone_G,3645.1,25.1,7,13,330.9,238.6,true,false,false
2026-09-10T19:00:00Z,M01,OP07,SH-20260910-B,Excavator,Zone_A,4693.1,40.3,62,2,321.6,270.6,true,false,false
2026-09-10T19:00:00Z,M02,OP08,SH-20260910-B,Wheel Loader,Zone_E,8016.2,29.6,38,4,316.3,209.7,true,false,false
2026-09-10T19:00:00Z,M03,OP09,SH-20260910-B,Excavator,Zone_B,11651.3,38.8,58,10,299.6,370.3,true,false,false
2026-09-10T19:00:00Z,M04,OP10,SH-20260910-B,Dozer,Zone_C,5827.8,48.7,21,12,328.8,300.3,true,false,false
2026-09-10T19:00:00Z,M05,OP11,SH-20260910-B,Articulated Truck,Zone_D,9588.5,42.8,6,5,323.1,13.3,true,false,false
2026-09-10T19:00:00Z,M06,OP12,SH-20260910-B,Motor Grader,Zone_G,3646.9,23.4,9,13,327.3,240.4,true,false,false
2026-09-10T21:00:00Z,M01,OP07,SH-20260910-B,Excavator,Zone_A,4695.1,22.6,17,81,323.8,272.6,true,false,false
2026-09-10T21:00:00Z,M02,OP08,SH-20260910-B,Wheel Loader,Zone_E,8018.0,23.8,23,47,318.2,211.5,true,false,false
2026-09-10T21:00:00Z,M03,OP09,SH-20260910-B,Excavator,Zone_B,11653.2,32.1,39,41,302.0,372.2,true,false,false
2026-09-10T21:00:00Z,M04,OP10,SH-20260910-B,Dozer,Zone_C,5829.8,46.9,24,9,323.7,302.3,true,false,false
2026-09-10T21:00:00Z,M05,OP11,SH-20260910-B,Articulated Truck,Zone_D,9590.4,28.2,3,58,323.1,15.2,true,false,false
2026-09-10T21:00:00Z,M06,OP12,SH-20260910-B,Motor Grader,Zone_F,3648.9,20.2,7,41,328.3,242.4,true,false,false
2026-09-11T07:00:00Z,M01,OP01,SH-20260911-A,Excavator,Zone_A,4696.9,36.8,53,15,318.4,274.4,true,false,false
2026-09-11T07:00:00Z,M02,OP02,SH-20260911-A,Wheel Loader,Zone_B,8019.9,30.4,42,13,327.5,213.4,true,true,true
2026-09-11T07:00:00Z,M03,OP03,SH-20260911-A,Excavator,Zone_B,11655.1,37.8,55,16,301.0,374.1,true,true,true
2026-09-11T07:00:00Z,M04,OP04,SH-20260911-A,Dozer,Zone_G,5831.8,48.9,23,14,333.8,304.3,true,false,false
2026-09-11T07:00:00Z,M05,OP05,SH-20260911-A,Articulated Truck,Zone_D,9592.3,35.1,6,17,327.5,17.1,true,false,false
2026-09-11T07:00:00Z,M06,OP06,SH-20260911-A,Motor Grader,Zone_F,3650.8,27.0,12,2,326.8,244.3,true,false,false
2026-09-11T09:00:00Z,M01,OP01,SH-20260911-A,Excavator,Zone_A,4698.7,34.8,59,17,325.4,276.2,true,false,false
2026-09-11T09:00:00Z,M02,OP02,SH-20260911-A,Wheel Loader,Zone_E,8021.9,29.5,46,15,323.2,215.4,true,false,false
2026-09-11T09:00:00Z,M03,OP03,SH-20260911-A,Excavator,Zone_F,11657.0,43.7,37,7,298.3,376.0,true,true,true
2026-09-11T09:00:00Z,M04,OP04,SH-20260911-A,Dozer,Zone_C,5833.8,53.9,24,10,331.4,306.3,true,false,false
2026-09-11T09:00:00Z,M05,OP05,SH-20260911-A,Articulated Truck,Zone_D,9594.2,35.9,6,2,322.4,19.0,true,false,false
2026-09-11T09:00:00Z,M06,OP06,SH-20260911-A,Motor Grader,Zone_F,3652.7,26.4,9,6,325.5,246.2,true,true,true
2026-09-11T11:00:00Z,M01,OP01,SH-20260911-A,Excavator,Zone_A,4700.6,38.9,53,8,329.4,278.1,false,false,true
2026-09-11T11:00:00Z,M02,OP02,SH-20260911-A,Wheel Loader,Zone_E,8023.9,28.7,38,26,317.7,217.4,true,false,false
2026-09-11T11:00:00Z,M03,OP03,SH-20260911-A,Excavator,Zone_B,11658.9,33.8,47,32,292.1,377.9,true,false,false
2026-09-11T11:00:00Z,M04,OP04,SH-20260911-A,Dozer,Zone_C,5835.7,46.1,20,26,325.5,308.2,true,false,false
2026-09-11T11:00:00Z,M05,OP05,SH-20260911-A,Articulated Truck,Zone_D,9596.1,40.1,6,2,323.2,20.9,true,true,true
2026-09-11T11:00:00Z,M06,OP06,SH-20260911-A,Motor Grader,Zone_D,3654.5,24.5,9,9,327.3,248.0,true,true,true
2026-09-11T13:00:00Z,M01,OP01,SH-20260911-A,Excavator,Zone_A,4702.5,31.3,36,43,328.1,280.0,true,false,false
2026-09-11T13:00:00Z,M02,OP02,SH-20260911-A,Wheel Loader,Zone_E,8025.8,23.8,18,50,323.4,219.3,true,false,false
2026-09-11T13:00:00Z,M03,OP03,SH-20260911-A,Excavator,Zone_B,11660.8,31.1,34,50,296.4,379.8,true,false,false
2026-09-11T13:00:00Z,M04,OP04,SH-20260911-A,Dozer,Zone_C,5837.6,48.8,23,10,331.5,310.1,true,false,false
2026-09-11T13:00:00Z,M05,OP05,SH-20260911-A,Articulated Truck,Zone_D,9597.9,23.3,3,59,327.1,22.7,true,false,false
2026-09-11T13:00:00Z,M06,OP06,SH-20260911-A,Motor Grader,Zone_F,3656.4,14.7,4,82,325.4,249.9,true,false,false
2026-09-11T15:00:00Z,M01,OP07,SH-20260911-B,Excavator,Zone_C,4704.4,38.0,47,13,330.0,281.9,true,true,true
2026-09-11T15:00:00Z,M02,OP08,SH-20260911-B,Wheel Loader,Zone_E,8027.7,31.8,49,0,324.4,221.2,true,false,false
2026-09-11T15:00:00Z,M03,OP09,SH-20260911-B,Excavator,Zone_H,11662.6,38.8,57,8,296.9,381.6,true,false,false
2026-09-11T15:00:00Z,M04,OP10,SH-20260911-B,Dozer,Zone_C,5839.5,48.9,28,2,331.0,312.0,true,true,true
2026-09-11T15:00:00Z,M05,OP11,SH-20260911-B,Articulated Truck,Zone_D,9599.8,38.1,6,7,324.8,24.6,true,false,false
2026-09-11T15:00:00Z,M06,OP12,SH-20260911-B,Motor Grader,Zone_F,3658.3,25.5,9,6,327.0,251.8,true,false,false
2026-09-11T17:00:00Z,M01,OP07,SH-20260911-B,Excavator,Zone_A,4706.3,30.6,41,33,328.1,283.8,true,false,false
2026-09-11T17:00:00Z,M02,OP08,SH-20260911-B,Wheel Loader,Zone_E,8029.5,31.6,33,6,321.7,223.0,true,true,true
2026-09-11T17:00:00Z,M03,OP09,SH-20260911-B,Excavator,Zone_B,11664.6,41.6,68,2,293.3,383.6,true,false,false
2026-09-11T17:00:00Z,M04,OP10,SH-20260911-B,Dozer,Zone_E,5841.5,53.6,26,4,331.3,314.0,true,true,true
2026-09-11T17:00:00Z,M05,OP11,SH-20260911-B,Articulated Truck,Zone_F,9601.6,33.6,5,2,328.3,26.4,true,false,false
2026-09-11T17:00:00Z,M06,OP12,SH-20260911-B,Motor Grader,Zone_C,3660.2,24.1,8,16,324.6,253.7,false,false,true
2026-09-11T19:00:00Z,M01,OP07,SH-20260911-B,Excavator,Zone_A,4708.2,41.2,62,3,325.0,285.7,true,false,false
2026-09-11T19:00:00Z,M02,OP08,SH-20260911-B,Wheel Loader,Zone_G,8031.3,24.9,34,32,323.7,224.8,true,false,false
2026-09-11T19:00:00Z,M03,OP09,SH-20260911-B,Excavator,Zone_B,11666.6,44.5,66,5,298.9,385.6,true,false,false
2026-09-11T19:00:00Z,M04,OP10,SH-20260911-B,Dozer,Zone_C,5843.3,45.9,20,11,332.4,315.8,false,false,true
2026-09-11T19:00:00Z,M05,OP11,SH-20260911-B,Articulated Truck,Zone_D,9603.6,36.4,6,4,324.9,28.4,true,false,false
2026-09-11T19:00:00Z,M06,OP12,SH-20260911-B,Motor Grader,Zone_F,3662.1,25.0,9,21,328.1,255.6,true,false,false
2026-09-11T21:00:00Z,M01,OP07,SH-20260911-B,Excavator,Zone_A,4710.0,26.3,41,45,327.0,287.5,true,false,false
2026-09-11T21:00:00Z,M02,OP08,SH-20260911-B,Wheel Loader,Zone_E,8033.3,33.0,42,9,326.5,226.8,true,true,true
2026-09-11T21:00:00Z,M03,OP09,SH-20260911-B,Excavator,Zone_B,11668.5,33.3,53,21,299.2,387.5,true,false,false
2026-09-11T21:00:00Z,M04,OP10,SH-20260911-B,Dozer,Zone_C,5845.3,47.9,23,6,327.4,317.8,true,false,false
2026-09-11T21:00:00Z,M05,OP11,SH-20260911-B,Articulated Truck,Zone_D,9605.5,38.3,1,112,324.9,30.3,true,false,false
2026-09-11T21:00:00Z,M06,OP12,SH-20260911-B,Motor Grader,Zone_E,3664.0,17.2,5,61,328.0,257.5,true,true,true
2026-09-12T07:00:00Z,M01,OP01,SH-20260912-A,Excavator,Zone_E,4712.0,40.6,53,14,325.2,289.5,true,true,true
2026-09-12T07:00:00Z,M02,OP02,SH-20260912-A,Wheel Loader,Zone_E,8035.2,31.0,37,12,317.3,228.7,true,true,true
2026-09-12T07:00:00Z,M03,OP03,SH-20260912-A,Excavator,Zone_C,11670.4,33.8,43,29,297.6,389.4,true,true,true
2026-09-12T07:00:00Z,M04,OP04,SH-20260912-A,Dozer,Zone_C,5847.1,39.4,23,7,327.3,319.6,true,true,true
2026-09-12T07:00:00Z,M05,OP05,SH-20260912-A,Articulated Truck,Zone_D,9607.4,36.8,4,18,324.2,32.2,true,false,false
2026-09-12T07:00:00Z,M06,OP06,SH-20260912-A,Motor Grader,Zone_B,3665.8,21.5,7,10,328.2,259.3,true,false,false
2026-09-12T09:00:00Z,M01,OP01,SH-20260912-A,Excavator,Zone_A,4713.9,37.8,46,20,326.6,291.4,true,true,true
2026-09-12T09:00:00Z,M02,OP02,SH-20260912-A,Wheel Loader,Zone_E,8037.1,31.8,36,11,319.1,230.6,true,false,false
2026-09-12T09:00:00Z,M03,OP03,SH-20260912-A,Excavator,Zone_A,11672.3,37.1,50,19,302.4,391.3,true,true,true
2026-09-12T09:00:00Z,M04,OP04,SH-20260912-A,Dozer,Zone_C,5848.9,42.3,20,14,331.1,321.4,true,true,true
2026-09-12T09:00:00Z,M05,OP05,SH-20260912-A,Articulated Truck,Zone_C,9609.2,29.7,6,24,322.1,34.0,true,true,true
2026-09-12T09:00:00Z,M06,OP06,SH-20260912-A,Motor Grader,Zone_F,3667.8,25.3,8,8,334.0,261.3,true,false,false
2026-09-12T11:00:00Z,M01,OP01,SH-20260912-A,Excavator,Zone_A,4715.9,35.5,45,27,328.8,293.4,true,false,false
2026-09-12T11:00:00Z,M02,OP02,SH-20260912-A,Wheel Loader,Zone_E,8039.0,24.4,25,51,323.9,232.5,true,false,false
2026-09-12T11:00:00Z,M03,OP03,SH-20260912-A,Excavator,Zone_B,11674.2,41.1,64,9,303.0,393.2,true,false,false
2026-09-12T11:00:00Z,M04,OP04,SH-20260912-A,Dozer,Zone_C,5850.7,47.5,26,3,327.6,323.2,true,true,true
2026-09-12T11:00:00Z,M05,OP05,SH-20260912-A,Articulated Truck,Zone_D,9611.1,29.4,4,46,319.2,35.9,true,false,false
2026-09-12T11:00:00Z,M06,OP06,SH-20260912-A,Motor Grader,Zone_C,3669.6,22.6,8,10,329.0,263.1,true,true,true
2026-09-12T13:00:00Z,M01,OP01,SH-20260912-A,Excavator,Zone_A,4717.9,28.1,24,58,323.4,295.4,true,false,false
2026-09-12T13:00:00Z,M02,OP02,SH-20260912-A,Wheel Loader,Zone_E,8040.9,31.0,53,7,328.3,234.4,true,false,false
2026-09-12T13:00:00Z,M03,OP03,SH-20260912-A,Excavator,Zone_B,11676.1,28.3,34,54,307.4,395.1,true,false,false
2026-09-12T13:00:00Z,M04,OP04,SH-20260912-A,Dozer,Zone_C,5852.6,35.2,14,57,330.0,325.1,true,true,true
2026-09-12T13:00:00Z,M05,OP05,SH-20260912-A,Articulated Truck,Zone_D,9612.9,25.9,3,52,324.9,37.7,true,false,false
2026-09-12T13:00:00Z,M06,OP06,SH-20260912-A,Motor Grader,Zone_C,3671.5,19.8,6,49,323.0,265.0,true,true,true
2026-09-12T15:00:00Z,M01,OP07,SH-20260912-B,Excavator,Zone_G,4719.8,40.4,64,5,328.7,297.3,true,false,false
2026-09-12T15:00:00Z,M02,OP08,SH-20260912-B,Wheel Loader,Zone_E,8042.7,28.6,45,10,323.2,236.2,true,false,false
2026-09-12T15:00:00Z,M03,OP09,SH-20260912-B,Excavator,Zone_F,11677.9,36.9,55,8,299.3,396.9,true,true,true
2026-09-12T15:00:00Z,M04,OP10,SH-20260912-B,Dozer,Zone_C,5854.4,44.3,22,21,338.2,326.9,true,true,true
2026-09-12T15:00:00Z,M05,OP11,SH-20260912-B,Articulated Truck,Zone_C,9614.7,31.3,4,17,325.5,39.5,true,true,true
2026-09-12T15:00:00Z,M06,OP12,SH-20260912-B,Motor Grader,Zone_F,3673.4,22.5,7,15,326.7,266.9,true,true,true
2026-09-12T17:00:00Z,M01,OP07,SH-20260912-B,Excavator,Zone_A,4721.7,35.4,58,6,324.0,299.2,true,false,false
2026-09-12T17:00:00Z,M02,OP08,SH-20260912-B,Wheel Loader,Zone_E,8044.6,30.7,42,13,324.8,238.1,true,false,false
2026-09-12T17:00:00Z,M03,OP09,SH-20260912-B,Excavator,Zone_B,11679.8,43.9,5,108,299.1,398.8,true,true,true
2026-09-12T17:00:00Z,M04,OP10,SH-20260912-B,Dozer,Zone_H,5856.2,49.6,29,5,332.0,328.7,true,false,false
2026-09-12T17:00:00Z,M05,OP11,SH-20260912-B,Articulated Truck,Zone_B,9616.7,39.7,6,4,325.4,41.5,true,true,true
2026-09-12T17:00:00Z,M06,OP12,SH-20260912-B,Motor Grader,Zone_F,3675.3,23.1,9,16,325.0,268.8,true,false,false
2026-09-12T19:00:00Z,M01,OP07,SH-20260912-B,Excavator,Zone_A,4723.5,38.5,60,13,326.9,301.0,true,false,false
2026-09-12T19:00:00Z,M02,OP08,SH-20260912-B,Wheel Loader,Zone_E,8046.6,28.9,40,12,322.4,240.1,true,false,false
2026-09-12T19:00:00Z,M03,OP09,SH-20260912-B,Excavator,Zone_B,11681.7,37.4,41,29,298.8,400.7,true,false,false
2026-09-12T19:00:00Z,M04,OP10,SH-20260912-B,Dozer,Zone_G,5858.0,49.5,22,9,328.8,330.5,true,false,false
2026-09-12T19:00:00Z,M05,OP11,SH-20260912-B,Articulated Truck,Zone_D,9618.5,30.6,4,31,324.8,43.3,true,false,false
2026-09-12T19:00:00Z,M06,OP12,SH-20260912-B,Motor Grader,Zone_F,3677.1,25.5,9,8,329.9,270.6,true,false,false
2026-09-12T21:00:00Z,M01,OP07,SH-20260912-B,Excavator,Zone_A,4725.5,43.9,46,8,325.1,303.0,true,false,false
2026-09-12T21:00:00Z,M02,OP08,SH-20260912-B,Wheel Loader,Zone_G,8048.5,32.0,31,14,323.7,242.0,true,false,false
2026-09-12T21:00:00Z,M03,OP09,SH-20260912-B,Excavator,Zone_B,11683.5,24.5,21,72,293.0,402.5,true,false,false
2026-09-12T21:00:00Z,M04,OP10,SH-20260912-B,Dozer,Zone_C,5859.9,30.6,10,75,323.4,332.4,true,false,false
2026-09-12T21:00:00Z,M05,OP11,SH-20260912-B,Articulated Truck,Zone_D,9620.5,28.1,3,54,325.9,45.3,true,false,false
2026-09-12T21:00:00Z,M06,OP12,SH-20260912-B,Motor Grader,Zone_F,3679.1,21.0,6,39,330.0,272.6,true,false,false
2026-09-13T07:00:00Z,M01,OP01,SH-20260913-A,Excavator,Zone_E,4727.5,40.2,63,10,328.1,305.0,true,true,true
2026-09-13T07:00:00Z,M02,OP02,SH-20260913-A,Wheel Loader,Zone_E,8050.4,33.4,36,11,319.3,243.9,true,true,true
2026-09-13T07:00:00Z,M03,OP03,SH-20260913-A,Excavator,Zone_F,11685.4,38.6,46,16,299.3,404.4,true,false,false
2026-09-13T07:00:00Z,M04,OP04,SH-20260913-A,Dozer,Zone_C,5861.8,45.5,24,13,327.4,334.3,true,false,false
2026-09-13T07:00:00Z,M05,OP05,SH-20260913-A,Articulated Truck,Zone_H,9622.4,36.9,5,16,320.7,47.2,true,true,true
2026-09-13T07:00:00Z,M06,OP06,SH-20260913-A,Motor Grader,Zone_H,3680.9,19.9,7,33,323.9,274.4,true,true,true
2026-09-13T09:00:00Z,M01,OP01,SH-20260913-A,Excavator,Zone_A,4729.3,35.7,54,6,328.0,306.8,true,true,true
2026-09-13T09:00:00Z,M02,OP02,SH-20260913-A,Wheel Loader,Zone_A,8052.3,32.2,46,4,318.2,245.8,true,true,true
2026-09-13T09:00:00Z,M03,OP03,SH-20260913-A,Excavator,Zone_B,11687.4,43.4,59,2,296.3,406.4,true,false,false
2026-09-13T09:00:00Z,M04,OP04,SH-20260913-A,Dozer,Zone_C,5863.7,45.6,18,16,330.8,336.2,true,false,false
2026-09-13T09:00:00Z,M05,OP05,SH-20260913-A,Articulated Truck,Zone_H,9624.4,40.3,6,5,323.4,49.2,true,false,false
2026-09-13T09:00:00Z,M06,OP06,SH-20260913-A,Motor Grader,Zone_F,3682.8,23.5,9,11,328.7,276.3,true,false,false
2026-09-13T11:00:00Z,M01,OP01,SH-20260913-A,Excavator,Zone_E,4731.3,37.6,51,17,327.5,308.8,true,false,false
